rally_uid,sex,match,numberGame,rally_id,strikeNumber,scoreSelf,scoreOther,serverGetPoint,gamePlayerId,gamePlayerOtherId,strikeId,handId,strengthId,spinId,pointId,actionId,positionId
5988,2,129,1,18,2,8,9,1,118,2,2,1,2,2,6,10,3
5988,2,129,1,18,3,9,8,1,2,118,4,2,2,2,9,10,0
5988,2,129,1,18,4,8,9,1,118,2,4,1,1,1,6,1,0
5988,2,129,1,18,5,9,8,1,2,118,4,2,2,2,9,12,0
5988,2,129,1,18,6,8,9,1,118,2,4,1,1,1,0,1,0
5989,2,129,1,19,1,8,10,1,118,2,1,1,2,3,8,15,3
5989,2,129,1,19,2,10,8,1,2,118,2,2,2,2,0,12,3
5990,2,129,1,20,1,9,10,0,118,2,1,1,2,4,6,15,3
5990,2,129,1,20,2,10,9,0,2,118,2,2,2,2,8,12,3
5990,2,129,1,20,3,9,10,0,118,2,4,1,2,1,9,1,0
5990,2,129,1,20,4,10,9,0,2,118,4,2,2,2,7,12,0
5990,2,129,1,20,5,9,10,0,118,2,4,1,1,2,1,11,0
5990,2,129,1,20,6,10,9,0,2,118,4,1,2,2,9,10,0
5990,2,129,1,20,7,9,10,0,118,2,4,1,3,1,0,1,0
5991,2,129,2,1,1,0,0,0,118,2,1,1,2,2,7,15,3
5991,2,129,2,1,2,0,0,0,2,118,2,2,2,2,8,12,3
5991,2,129,2,1,3,0,0,0,118,2,4,1,2,3,0,3,0
5992,2,129,2,2,1,0,1,1,118,2,1,1,1,2,9,15,3
5992,2,129,2,2,2,1,0,1,2,118,2,2,3,2,0,12,2
5993,2,129,2,3,1,1,1,0,2,118,1,2,1,2,4,15,1
5993,2,129,2,3,2,1,1,0,118,2,2,1,2,2,9,10,3
5993,2,129,2,3,3,1,1,0,2,118,4,2,1,2,9,10,0
5993,2,129,2,3,4,1,1,0,118,2,4,2,1,3,9,5,0
5993,2,129,2,3,5,1,1,0,2,118,4,2,1,2,6,12,0
5993,2,129,2,3,6,1,1,0,118,2,4,2,1,2,4,10,0
5993,2,129,2,3,7,1,1,0,2,118,4,1,3,3,0,3,0
5994,2,129,2,4,1,1,2,0,2,118,1,1,3,5,9,15,1
5994,2,129,2,4,2,2,1,0,118,2,2,2,2,5,7,10,3
5994,2,129,2,4,3,1,2,0,2,118,4,1,1,1,7,1,0
5994,2,129,2,4,4,2,1,0,118,2,4,1,1,2,9,12,0
5994,2,129,2,4,5,1,2,0,2,118,4,2,1,2,6,12,0
5994,2,129,2,4,6,2,1,0,118,2,4,2,1,2,5,10,0
5994,2,129,2,4,7,1,2,0,2,118,4,2,1,2,6,10,0
5994,2,129,2,4,8,2,1,0,118,2,4,1,3,3,7,3,0
5994,2,129,2,4,9,1,2,0,2,118,4,1,2,3,0,13,0
5995,2,129,2,5,1,3,1,1,118,2,1,1,2,3,8,15,3
5995,2,129,2,5,2,1,3,1,2,118,2,2,2,2,0,12,3
5996,2,129,2,6,1,4,1,0,118,2,1,1,2,4,7,15,3
5996,2,129,2,6,2,1,4,0,2,118,2,1,1,5,6,12,3
5996,2,129,2,6,3,4,1,0,118,2,4,1,3,3,0,3,0
5997,2,129,2,7,1,2,4,0,2,118,1,1,2,5,2,15,1
5997,2,129,2,7,2,4,2,0,118,2,2,2,2,5,5,10,3
5997,2,129,2,7,3,2,4,0,2,118,4,2,1,2,6,10,0
5997,2,129,2,7,4,4,2,0,118,2,4,1,2,3,9,3,0
5997,2,129,2,7,5,2,4,0,2,118,4,2,2,2,4,13,0
5997,2,129,2,7,6,4,2,0,118,2,4,1,1,2,2,11,0
5997,2,129,2,7,7,2,4,0,2,118,4,2,1,2,9,12,0
5997,2,129,2,7,8,4,2,0,118,2,4,1,3,3,7,3,0
5997,2,129,2,7,9,2,4,0,2,118,4,1,2,3,0,13,0
5998,2,129,2,8,1,2,5,0,2,118,1,1,3,5,9,15,1
5998,2,129,2,8,2,5,2,0,118,2,2,2,2,5,8,10,3
5998,2,129,2,8,3,2,5,0,2,118,4,1,1,2,9,12,0
5998,2,129,2,8,4,5,2,0,118,2,4,1,3,3,9,3,0
5998,2,129,2,8,5,2,5,0,2,118,4,2,0,0,0,0,0
5999,2,129,2,9,1,6,2,0,118,2,1,1,3,2,8,15,3
5999,2,129,2,9,2,2,6,0,2,118,2,2,2,2,9,12,2
5999,2,129,2,9,3,6,2,0,118,2,4,1,2,1,0,1,0
6000,2,129,2,10,1,6,3,0,118,2,1,1,2,3,7,15,3
6000,2,129,2,10,2,3,6,0,2,118,2,1,3,2,9,12,3
6000,2,129,2,10,3,6,3,0,118,2,4,2,2,2,0,10,0
6001,2,129,2,11,1,4,6,0,2,118,1,1,2,2,4,15,1
6001,2,129,2,11,2,6,4,0,118,2,2,1,2,2,1,10,2
6001,2,129,2,11,3,4,6,0,2,118,4,1,3,2,9,10,0
6001,2,129,2,11,4,6,4,0,118,2,4,2,1,2,8,10,0
6001,2,129,2,11,5,4,6,0,2,118,4,1,3,3,0,3,0
6002,2,129,2,12,1,4,7,1,2,118,1,1,2,5,4,18,1
6002,2,129,2,12,2,7,4,1,118,2,2,1,2,2,1,10,2
6002,2,129,2,12,3,4,7,1,2,118,4,1,3,2,9,10,0
6002,2,129,2,12,4,7,4,1,118,2,4,2,1,2,9,10,0
6002,2,129,2,12,5,4,7,1,2,118,4,2,1,3,4,9,0
6002,2,129,2,12,6,7,4,1,118,2,4,1,3,1,9,1,0
6002,2,129,2,12,7,4,7,1,2,118,4,2,2,2,5,12,0
6002,2,129,2,12,8,7,4,1,118,2,4,1,3,1,0,1,0
6003,2,129,2,13,1,7,5,0,118,2,1,1,2,2,9,15,3
6003,2,129,2,13,2,5,7,0,2,118,2,2,2,2,8,12,1
6003,2,129,2,13,3,7,5,0,118,2,4,1,2,1,9,1,0
6003,2,129,2,13,4,5,7,0,2,118,4,2,1,2,4,12,0
6003,2,129,2,13,5,7,5,0,118,2,4,2,1,2,0,11,0
6004,2,129,2,14,1,7,6,0,118,2,1,1,1,2,4,15,3
6004,2,129,2,14,2,6,7,0,2,118,2,2,1,2,8,10,3
6004,2,129,2,14,3,7,6,0,118,2,4,1,3,3,7,3,0
6004,2,129,2,14,4,6,7,0,2,118,4,1,2,3,8,5,0
6004,2,129,2,14,5,7,6,0,118,2,4,1,3,3,0,3,0
6005,2,129,2,15,1,7,7,1,2,118,1,2,1,2,9,15,1
6005,2,129,2,15,2,7,7,1,118,2,2,2,2,3,9,4,3
6005,2,129,2,15,3,7,7,1,2,118,4,2,2,2,6,12,0
6005,2,129,2,15,4,7,7,1,118,2,4,2,1,2,7,10,0
6005,2,129,2,15,5,7,7,1,2,118,4,1,2,3,7,3,0
6005,2,129,2,15,6,7,7,1,118,2,4,0,0,0,0,0,0
6006,2,129,3,1,1,0,0,0,2,118,1,2,1,2,4,15,1
6006,2,129,3,1,2,0,0,0,118,2,2,1,2,2,6,10,3
6006,2,129,3,1,3,0,0,0,2,118,4,2,2,2,9,10,0
6006,2,129,3,1,4,0,0,0,118,2,4,2,1,2,4,10,0
6006,2,129,3,1,5,0,0,0,2,118,4,1,2,3,0,3,0
6007,2,129,3,2,1,0,1,0,2,118,1,1,3,5,9,18,1
6007,2,129,3,2,2,1,0,0,118,2,2,2,2,2,3,10,3
6007,2,129,3,2,3,0,1,0,2,118,4,0,0,0,0,0,0
6008,2,129,3,3,1,2,0,0,118,2,1,1,1,2,4,15,3
6008,2,129,3,3,2,0,2,0,2,118,2,2,1,2,9,10,3
6008,2,129,3,3,3,2,0,0,118,2,4,1,3,3,0,3,0
6009,2,129,3,4,1,2,1,0,118,2,1,1,1,3,4,15,3
6009,2,129,3,4,2,1,2,0,2,118,2,2,2,5,8,12,3
6009,2,129,3,4,3,2,1,0,118,2,4,1,2,1,0,1,0
6010,2,129,3,5,1,2,2,0,2,118,1,1,2,5,1,15,1
6010,2,129,3,5,2,2,2,0,118,2,2,1,2,1,9,1,2
6010,2,129,3,5,3,2,2,0,2,118,4,2,2,2,7,12,0
6010,2,129,3,5,4,2,2,0,118,2,4,1,2,1,9,1,0
6010,2,129,3,5,5,2,2,0,2,118,4,2,2,2,7,12,0
6010,2,129,3,5,6,2,2,0,118,2,4,1,3,1,8,1,0
6010,2,129,3,5,7,2,2,0,2,118,4,2,2,2,7,12,0
6010,2,129,3,5,8,2,2,0,118,2,4,1,3,1,9,1,0
6010,2,129,3,5,9,2,2,0,2,118,4,2,2,2,0,12,0
6011,2,129,3,6,1,2,3,0,2,118,1,1,3,5,9,15,1
6011,2,129,3,6,2,3,2,0,118,2,2,2,2,2,7,10,3
6011,2,129,3,6,3,2,3,0,2,118,4,0,0,0,0,0,0
6012,2,129,3,7,1,4,2,1,118,2,1,2,2,2,4,15,3
6012,2,129,3,7,2,2,4,1,2,118,2,2,1,2,9,10,3
6012,2,129,3,7,3,4,2,1,118,2,4,1,1,1,4,1,0
6012,2,129,3,7,4,2,4,1,2,118,4,1,2,3,8,5,0
6012,2,129,3,7,5,4,2,1,118,2,4,1,1,2,5,11,0
6012,2,129,3,7,6,2,4,1,2,118,4,2,1,2,7,12,0
6012,2,129,3,7,7,4,2,1,118,2,4,1,3,1,6,1,0
6012,2,129,3,7,8,2,4,1,2,118,4,2,3,2,7,12,0
6012,2,129,3,7,9,4,2,1,118,2,4,1,3,1,5,1,0
6012,2,129,3,7,10,2,4,1,2,118,4,2,3,2,9,12,0
6012,2,129,3,7,11,4,2,1,118,2,4,2,1,2,6,11,0
6012,2,129,3,7,12,2,4,1,2,118,4,2,2,2,0,9,0
6013,2,129,3,8,1,5,2,1,118,2,1,1,1,3,2,15,3
6013,2,129,3,8,2,2,5,1,2,118,2,2,1,2,9,10,3
6013,2,129,3,8,3,5,2,1,118,2,4,1,3,1,9,1,0
6013,2,129,3,8,4,2,5,1,2,118,4,2,2,5,0,12,0
6014,2,129,3,9,1,2,6,1,2,118,1,1,1,5,2,18,1
6014,2,129,3,9,2,6,2,1,118,2,2,1,2,2,0,10,2
6015,2,129,3,10,1,3,6,0,2,118,1,1,2,5,4,18,1
6015,2,129,3,10,2,6,3,0,118,2,2,1,2,2,5,10,2
6015,2,129,3,10,3,3,6,0,2,118,4,2,2,2,0,10,0
6016,2,129,3,11,1,7,3,1,118,2,1,1,1,2,5,15,3
6016,2,129,3,11,2,3,7,1,2,118,2,2,1,2,9,12,3
6016,2,129,3,11,3,7,3,1,118,2,4,1,3,3,7,3,0
6016,2,129,3,11,4,3,7,1,2,118,4,1,2,3,0,5,0
6017,2,129,3,12,1,8,3,1,118,2,1,1,2,2,5,15,3
6017,2,129,3,12,2,3,8,1,2,118,2,2,2,2,9,12,2
6017,2,129,3,12,3,8,3,1,118,2,4,1,3,1,9,1,0
6017,2,129,3,12,4,3,8,1,2,118,4,2,0,0,0,13,0
6018,2,129,3,13,1,3,9,1,2,118,1,2,1,2,4,15,1
6018,2,129,3,13,2,9,3,1,118,2,2,1,2,2,6,10,3
6018,2,129,3,13,3,3,9,1,2,118,4,2,1,2,9,10,0
6018,2,129,3,13,4,9,3,1,118,2,4,1,3,3,0,3,0
6019,2,129,3,14,1,4,9,1,2,118,1,1,3,5,9,18,1
6019,2,129,3,14,2,9,4,1,118,2,2,2,3,2,6,10,3
6019,2,129,3,14,3,4,9,1,2,118,4,2,3,2,9,10,0
6019,2,129,3,14,4,9,4,1,118,2,4,1,3,3,0,3,0
6020,2,129,3,15,1,9,5,1,118,2,1,1,2,5,5,15,3
6020,2,129,3,15,2,5,9,1,2,118,2,2,2,5,7,12,3
6020,2,129,3,15,3,9,5,1,118,2,4,1,2,1,9,1,0
6020,2,129,3,15,4,5,9,1,2,118,4,2,2,2,0,12,0
6021,2,129,3,16,1,10,5,1,118,2,1,1,2,5,6,15,3
6021,2,129,3,16,2,5,10,1,2,118,2,2,2,2,9,12,3
6021,2,129,3,16,3,10,5,1,118,2,4,2,1,2,8,10,0
6021,2,129,3,16,4,5,10,1,2,118,4,1,3,3,7,3,0
6021,2,129,3,16,5,10,5,1,118,2,4,1,3,3,7,5,0
6021,2,129,3,16,6,5,10,1,2,118,4,1,0,0,0,0,0
6022,2,129,4,8,1,3,4,1,2,118,1,2,1,2,9,15,1
6022,2,129,4,8,2,4,3,1,118,2,2,2,2,3,0,6,3
6023,2,129,4,9,1,4,4,0,118,2,1,1,1,2,5,15,3
6023,2,129,4,9,2,4,4,0,2,118,2,2,1,2,9,12,3
6023,2,129,4,9,3,4,4,0,118,2,4,1,3,3,0,3,0
6024,2,129,4,10,1,4,5,0,118,2,1,1,2,2,7,15,3
6024,2,129,4,10,2,5,4,0,2,118,2,1,2,2,6,12,3
6024,2,129,4,10,3,4,5,0,118,2,4,1,3,1,7,1,0
6024,2,129,4,10,4,5,4,0,2,118,4,1,2,1,5,5,0
6024,2,129,4,10,5,4,5,0,118,2,4,2,0,0,0,0,0
6025,2,129,4,11,1,6,4,1,2,118,1,2,3,4,9,15,1
6025,2,129,4,11,2,4,6,1,118,2,2,2,2,2,7,6,3
6025,2,129,4,11,3,6,4,1,2,118,4,1,1,3,5,5,0
6025,2,129,4,11,4,4,6,1,118,2,4,2,1,2,8,10,0
6025,2,129,4,11,5,6,4,1,2,118,4,1,1,1,7,1,0
6025,2,129,4,11,6,4,6,1,118,2,4,1,1,3,0,13,0
6026,2,129,4,12,1,7,4,1,2,118,1,1,2,5,4,15,1
6026,2,129,4,12,2,4,7,1,118,2,2,1,0,0,0,1,0
6027,2,129,4,13,1,4,8,1,118,2,1,2,1,2,3,15,3
6027,2,129,4,13,2,8,4,1,2,118,2,2,2,2,9,12,2
6027,2,129,4,13,3,4,8,1,118,2,4,2,1,2,9,10,0
6027,2,129,4,13,4,8,4,1,2,118,4,2,1,2,9,12,0
6027,2,129,4,13,5,4,8,1,118,2,4,1,2,3,9,3,0
6027,2,129,4,13,6,8,4,1,2,118,4,2,2,2,5,12,0
6027,2,129,4,13,7,4,8,1,118,2,4,1,3,3,7,3,0
6027,2,129,4,13,8,8,4,1,2,118,4,1,0,0,0,0,0
6028,2,129,4,14,1,5,8,0,118,2,1,1,2,2,8,15,3
6028,2,129,4,14,2,8,5,0,2,118,2,2,2,2,5,12,2
6028,2,129,4,14,3,5,8,0,118,2,4,1,3,1,9,1,0
6028,2,129,4,14,4,8,5,0,2,118,4,2,3,2,4,12,0
6028,2,129,4,14,5,5,8,0,118,2,4,1,3,1,0,1,0
6029,2,129,4,15,1,9,5,1,2,118,1,1,2,5,2,15,1
6029,2,129,4,15,2,5,9,1,118,2,2,2,2,3,0,6,3
6030,2,129,4,16,1,10,5,0,2,118,1,1,2,2,6,15,1
6030,2,129,4,16,2,5,10,0,118,2,2,2,1,2,7,10,3
6030,2,129,4,16,3,10,5,0,2,118,4,1,2,2,9,10,0
6030,2,129,4,16,4,5,10,0,118,2,4,1,3,3,7,3,0
6030,2,129,4,16,5,10,5,0,2,118,4,1,0,0,0,0,0
6031,2,129,4,17,1,6,10,1,118,2,1,1,2,3,8,15,3
6031,2,129,4,17,2,10,6,1,2,118,2,2,2,2,9,12,3
6031,2,129,4,17,3,6,10,1,118,2,4,2,1,2,6,10,0
6031,2,129,4,17,4,10,6,1,2,118,4,2,1,2,6,10,0
6031,2,129,4,17,5,6,10,1,118,2,4,1,3,3,9,3,0
6031,2,129,4,17,6,10,6,1,2,118,4,2,0,0,0,13,0
6032,2,129,4,18,1,7,10,1,118,2,1,1,2,3,8,15,3
6032,2,129,4,18,2,10,7,1,2,118,2,2,2,2,8,12,3
6032,2,129,4,18,3,7,10,1,118,2,4,1,3,3,7,3,0
6032,2,129,4,18,4,10,7,1,2,118,4,1,2,3,5,5,0
6032,2,129,4,18,5,7,10,1,118,2,4,1,1,3,6,11,0
6032,2,129,4,18,6,10,7,1,2,118,4,2,2,2,0,12,0
6033,2,129,4,19,1,10,8,1,2,118,1,2,2,5,6,15,1
6033,2,129,4,19,2,8,10,1,118,2,2,2,1,2,6,10,3
6033,2,129,4,19,3,10,8,1,2,118,4,2,1,2,9,10,0
6033,2,129,4,19,4,8,10,1,118,2,4,2,2,1,6,5,0
6033,2,129,4,19,5,10,8,1,2,118,4,2,2,2,4,9,0
6033,2,129,4,19,6,8,10,1,118,2,4,1,1,1,0,1,0
6034,2,129,5,1,1,0,0,1,2,118,1,1,3,2,9,15,1
6034,2,129,5,1,2,0,0,1,118,2,2,2,1,2,7,10,3
6034,2,129,5,1,3,0,0,1,2,118,4,1,2,2,9,10,0
6034,2,129,5,1,4,0,0,1,118,2,4,2,1,2,7,10,0
6034,2,129,5,1,5,0,0,1,2,118,4,1,3,3,7,3,0
6034,2,129,5,1,6,0,0,1,118,2,4,1,0,0,0,0,0
6035,2,129,5,2,1,1,0,1,2,118,1,1,2,5,4,15,1
6035,2,129,5,2,2,0,1,1,118,2,2,1,2,2,0,10,3
6036,2,129,5,3,1,0,2,1,118,2,1,1,2,3,5,15,3
6036,2,129,5,3,2,2,0,1,2,118,2,2,1,2,9,12,2
6036,2,129,5,3,3,0,2,1,118,2,4,1,3,3,7,3,0
6036,2,129,5,3,4,2,0,1,2,118,4,1,2,3,0,5,0
6037,2,129,5,4,1,1,2,0,118,2,1,1,2,3,8,15,3
6037,2,129,5,4,2,2,1,0,2,118,2,2,2,2,7,12,3
6037,2,129,5,4,3,1,2,0,118,2,4,1,2,2,0,10,0
6038,2,129,5,5,1,3,1,1,2,118,1,1,2,5,4,15,1
6038,2,129,5,5,2,1,3,1,118,2,2,2,1,2,5,10,1
6038,2,129,5,5,3,3,1,1,2,118,4,2,1,2,9,10,0
6038,2,129,5,5,4,1,3,1,118,2,4,1,3,3,0,3,0
6039,2,129,5,6,1,4,1,0,2,118,1,1,2,5,9,15,1
6039,2,129,5,6,2,1,4,0,118,2,2,2,1,2,4,10,3
6039,2,129,5,6,3,4,1,0,2,118,4,1,2,2,8,10,0
6039,2,129,5,6,4,1,4,0,118,2,4,1,1,2,5,10,0
6039,2,129,5,6,5,4,1,0,2,118,4,2,2,2,0,12,0
6040,2,129,5,7,1,2,4,0,118,2,1,1,2,3,8,15,3
6040,2,129,5,7,2,4,2,0,2,118,2,2,2,2,8,12,1
6040,2,129,5,7,3,2,4,0,118,2,4,1,3,3,0,3,0
6041,2,129,5,8,1,2,5,1,118,2,1,1,1,2,6,15,3
6041,2,129,5,8,2,5,2,1,2,118,2,2,2,2,4,12,3
6041,2,129,5,8,3,2,5,1,118,2,4,1,2,1,9,1,0
6041,2,129,5,8,4,5,2,1,2,118,4,2,1,2,5,12,0
6041,2,129,5,8,5,2,5,1,118,2,4,1,3,3,7,3,0
6041,2,129,5,8,6,5,2,1,2,118,4,1,0,0,0,13,0
6042,2,129,5,9,1,5,3,0,2,118,1,2,2,4,9,15,1
6042,2,129,5,9,2,3,5,0,118,2,2,2,2,3,8,6,3
6042,2,129,5,9,3,5,3,0,2,118,4,2,2,2,6,12,0
6042,2,129,5,9,4,3,5,0,118,2,4,2,1,2,7,10,0
6042,2,129,5,9,5,5,3,0,2,118,4,1,3,3,0,3,0
6043,2,129,5,10,1,5,4,0,2,118,1,2,1,2,5,15,1
6043,2,129,5,10,2,4,5,0,118,2,2,1,1,1,6,7,3
6043,2,129,5,10,3,5,4,0,2,118,4,2,2,2,4,9,0
6043,2,129,5,10,4,4,5,0,118,2,4,1,2,1,6,1,0
6043,2,129,5,10,5,5,4,0,2,118,4,2,2,2,0,9,0
6044,2,129,5,11,1,5,5,0,118,2,1,1,1,3,6,15,3
6044,2,129,5,11,2,5,5,0,2,118,2,2,2,2,5,12,2
6044,2,129,5,11,3,5,5,0,118,2,4,1,3,3,9,3,0
6044,2,129,5,11,4,5,5,0,2,118,4,2,2,2,4,9,0
6044,2,129,5,11,5,5,5,0,118,2,4,1,3,3,0,3,0
6045,2,129,5,12,1,5,6,1,118,2,1,1,1,2,6,15,3
6045,2,129,5,12,2,6,5,1,2,118,2,2,2,2,4,12,2
6045,2,129,5,12,3,5,6,1,118,2,4,1,3,1,9,1,0
6045,2,129,5,12,4,6,5,1,2,118,4,2,3,2,5,12,0
6045,2,129,5,12,5,5,6,1,118,2,4,1,2,1,7,1,0
6045,2,129,5,12,6,6,5,1,2,118,4,1,2,3,0,5,0
6046,2,129,5,14,1,6,7,1,2,118,1,1,2,5,8,15,1
6046,2,129,5,14,2,7,6,1,118,2,2,2,2,2,8,10,3
6046,2,129,5,14,3,6,7,1,2,118,4,2,2,2,9,12,0
6046,2,129,5,14,4,7,6,1,118,2,4,1,1,1,9,1,0
6046,2,129,5,14,5,6,7,1,2,118,4,2,2,2,4,9,0
6046,2,129,5,14,6,7,6,1,118,2,4,1,2,1,8,1,0
6046,2,129,5,14,7,6,7,1,2,118,4,1,3,3,9,3,0
6046,2,129,5,14,8,7,6,1,118,2,4,2,0,0,0,13,0
6047,2,129,5,15,1,7,7,0,118,2,1,1,2,2,7,15,3
6047,2,129,5,15,2,7,7,0,2,118,2,1,2,2,6,12,3
6047,2,129,5,15,3,7,7,0,118,2,4,2,2,2,9,10,0
6047,2,129,5,15,4,7,7,0,2,118,4,2,1,2,9,12,0
6047,2,129,5,15,5,7,7,0,118,2,4,1,2,1,9,1,0
6047,2,129,5,15,6,7,7,0,2,118,4,2,2,2,4,9,0
6047,2,129,5,15,7,7,7,0,118,2,4,1,3,1,8,1,0
6047,2,129,5,15,8,7,7,0,2,118,4,1,3,2,8,12,0
6047,2,129,5,15,9,7,7,0,118,2,4,1,3,1,7,1,0
6047,2,129,5,15,10,7,7,0,2,118,4,1,2,1,5,5,0
6047,2,129,5,15,11,7,7,0,118,2,4,1,0,0,0,13,0
6048,2,129,5,16,1,8,7,1,2,118,1,1,2,5,4,15,1
6048,2,129,5,16,2,7,8,1,118,2,2,2,1,2,2,10,3
6048,2,129,5,16,3,8,7,1,2,118,4,2,1,2,6,10,0
6048,2,129,5,16,4,7,8,1,118,2,4,2,1,1,6,5,0
6048,2,129,5,16,5,8,7,1,2,118,4,2,2,2,9,12,0
6048,2,129,5,16,6,7,8,1,118,2,4,2,2,1,9,5,0
6048,2,129,5,16,7,8,7,1,2,118,4,2,2,2,4,9,0
6048,2,129,5,16,8,7,8,1,118,2,4,1,2,3,0,14,0
6049,2,129,5,17,1,9,7,1,2,118,1,1,2,5,9,15,1
6049,2,129,5,17,2,7,9,1,118,2,2,2,2,1,7,1,3
6049,2,129,5,17,3,9,7,1,2,118,4,1,1,3,9,5,0
6049,2,129,5,17,4,7,9,1,118,2,4,1,3,3,0,3,0
6050,2,131,1,3,1,1,1,0,71,49,1,1,2,3,6,15,1
6050,2,131,1,3,2,1,1,0,49,71,2,2,2,1,6,4,1
6050,2,131,1,3,3,1,1,0,71,49,4,2,1,2,8,12,0
6050,2,131,1,3,4,1,1,0,49,71,4,1,2,1,8,1,0
6050,2,131,1,3,5,1,1,0,71,49,4,1,2,2,4,12,0
6050,2,131,1,3,6,1,1,0,49,71,4,1,2,1,7,1,0
6050,2,131,1,3,7,1,1,0,71,49,4,1,2,3,7,3,0
6050,2,131,1,3,8,1,1,0,49,71,4,1,2,3,9,13,0
6050,2,131,1,3,9,1,1,0,71,49,4,2,0,0,0,0,0
6051,2,131,1,4,1,1,2,0,71,49,1,1,1,2,1,15,1
6051,2,131,1,4,2,2,1,0,49,71,2,2,2,2,4,9,2
6051,2,131,1,4,3,1,2,0,71,49,4,1,1,2,5,10,0
6051,2,131,1,4,4,2,1,0,49,71,4,1,3,3,8,3,0
6051,2,131,1,4,5,1,2,0,71,49,4,1,2,3,0,13,0
6052,2,131,1,5,1,3,1,1,49,71,1,1,2,3,6,16,1
6052,2,131,1,5,2,1,3,1,71,49,2,2,1,2,9,12,1
6052,2,131,1,5,3,3,1,1,49,71,4,1,2,1,5,1,0
6052,2,131,1,5,4,1,3,1,71,49,4,2,2,2,8,12,0
6052,2,131,1,5,5,3,1,1,49,71,4,1,3,3,9,3,0
6052,2,131,1,5,6,1,3,1,71,49,4,2,1,2,8,13,0
6052,2,131,1,5,7,3,1,1,49,71,4,1,3,3,9,3,0
6052,2,131,1,5,8,1,3,1,71,49,4,2,2,2,0,12,0
6053,2,131,1,6,1,4,1,1,49,71,1,1,2,5,4,16,3
6053,2,131,1,6,2,1,4,1,71,49,2,2,1,2,6,10,2
6053,2,131,1,6,3,4,1,1,49,71,4,2,1,1,9,5,0
6053,2,131,1,6,4,1,4,1,71,49,4,2,1,2,0,12,0
6054,2,131,1,7,1,1,5,1,71,49,1,1,2,5,9,16,3
6054,2,131,1,7,2,5,1,1,49,71,2,2,1,2,6,6,2
6054,2,131,1,7,3,1,5,1,71,49,4,2,1,2,5,12,0
6054,2,131,1,7,4,5,1,1,49,71,4,1,2,1,0,1,0
6055,2,131,1,8,1,2,5,0,71,49,1,1,3,5,6,15,3
6055,2,131,1,8,2,5,2,0,49,71,2,2,2,2,4,10,2
6055,2,131,1,8,3,2,5,0,71,49,4,1,2,2,3,10,0
6055,2,131,1,8,4,5,2,0,49,71,4,2,1,2,6,10,0
6055,2,131,1,8,5,2,5,0,71,49,4,2,1,2,6,10,0
6055,2,131,1,8,6,5,2,0,49,71,4,1,1,1,6,1,0
6055,2,131,1,8,7,2,5,0,71,49,4,2,2,2,0,6,0
6056,2,131,1,9,1,6,2,1,49,71,1,1,2,5,4,16,3
6056,2,131,1,9,2,2,6,1,71,49,2,1,1,2,6,10,2
6056,2,131,1,9,3,6,2,1,49,71,4,2,2,1,9,1,0
6056,2,131,1,9,4,2,6,1,71,49,4,0,0,0,0,0,0
6057,2,131,1,10,1,7,2,1,49,71,1,1,2,4,4,16,1
6057,2,131,1,10,2,2,7,1,71,49,2,1,1,2,4,6,2
6057,2,131,1,10,3,7,2,1,49,71,4,1,2,1,8,1,0
6057,2,131,1,10,4,2,7,1,71,49,4,2,1,2,6,12,0
6057,2,131,1,10,5,7,2,1,49,71,4,1,2,1,5,1,0
6057,2,131,1,10,6,2,7,1,71,49,4,2,2,2,0,6,0
6058,2,131,1,11,1,2,8,0,71,49,1,1,3,4,9,16,1
6058,2,131,1,11,2,8,2,0,49,71,2,2,2,2,9,6,1
6058,2,131,1,11,3,2,8,0,71,49,4,2,1,2,5,12,0
6058,2,131,1,11,4,8,2,0,49,71,4,1,3,3,9,3,0
6058,2,131,1,11,5,2,8,0,71,49,4,2,1,2,0,13,0
6059,2,131,1,12,1,2,9,0,71,49,1,1,3,5,9,16,1
6059,2,131,1,12,2,9,2,0,49,71,2,2,1,1,6,1,1
6059,2,131,1,12,3,2,9,0,71,49,4,2,1,2,4,5,0
6059,2,131,1,12,4,9,2,0,49,71,4,1,1,3,8,13,0
6059,2,131,1,12,5,2,9,0,71,49,4,1,3,3,0,3,0
6060,2,131,1,13,1,10,2,1,49,71,1,1,2,5,6,16,1
6060,2,131,1,13,2,2,10,1,71,49,2,2,1,4,6,10,1
6060,2,131,1,13,3,10,2,1,49,71,4,2,2,1,9,1,0
6060,2,131,1,13,4,2,10,1,71,49,4,2,0,0,0,13,0
6061,2,131,2,1,1,0,0,0,71,49,1,1,1,2,2,15,1
6061,2,131,2,1,2,0,0,0,49,71,2,2,1,1,6,4,1
6061,2,131,2,1,3,0,0,0,71,49,4,2,1,2,2,12,0
6061,2,131,2,1,4,0,0,0,49,71,4,1,2,2,5,10,0
6061,2,131,2,1,5,0,0,0,71,49,4,2,1,5,4,12,0
6061,2,131,2,1,6,0,0,0,49,71,4,1,1,1,5,1,0
6061,2,131,2,1,7,0,0,0,71,49,4,1,3,2,2,12,0
6061,2,131,2,1,8,0,0,0,49,71,4,2,2,2,8,10,0
6061,2,131,2,1,9,0,0,0,71,49,4,2,1,2,4,12,0
6061,2,131,2,1,10,0,0,0,49,71,4,1,3,1,6,1,0
6061,2,131,2,1,11,0,0,0,71,49,4,2,1,2,5,12,0
